evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-01-A16-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,16,developed,SI,belief_strategy,institution_choice=SI,1200000.0,5.0,0,0,rounds[1].agents[16].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-01-A16-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,16,developed,SI,belief_observations,institution_choice=SI,1200000.0,5.0,0,0,rounds[1].agents[16].belief_state.observations,High-contributors are mostly following SI.,42
RB-01-A17-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,17,developing,SFI,institution,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[17].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-01-A17-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,17,developing,SFI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[1].agents[17].contribution_reasoning,"In this first round with no prior contributions, I choose to contribute nothing to observe group behavior and maintain maximum flexibility for future rounds.",157
RB-01-A17-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,17,developing,SFI,belief_strategy,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[17].belief_state.institutional_strategy,Most peers are contributing highly in SI.,41
RB-01-A17-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,17,developing,SFI,belief_observations,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[17].belief_state.observations,"High contributions from peers in SI, low from SFI.",50
RB-01-A18-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,18,developing,SFI,institution,institution_choice=SFI,11800.0,5.0,0,0,rounds[1].agents[18].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-01-A18-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,18,developing,SFI,contribution,contribution=11800.0,11800.0,5.0,0,0,rounds[1].agents[18].contribution_reasoning,"Maximizing my cumulative payoff requires a balance between immediate resilience needs and long-run cooperation incentives, so I choose a contribution that is substantial but not excessive.",188
RB-01-A18-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,18,developing,SFI,belief_strategy,institution_choice=SFI,11800.0,5.0,0,0,rounds[1].agents[18].belief_state.institutional_strategy,Most peers are cooperative in SI institutions.,46
RB-01-A18-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,18,developing,SFI,belief_observations,institution_choice=SFI,11800.0,5.0,0,0,rounds[1].agents[18].belief_state.observations,"High contributors in SI institutions, low contributors in SFI.",62
RB-01-A19-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,19,developing,SFI,institution,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[19].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-01-A19-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,19,developing,SFI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[1].agents[19].contribution_reasoning,"Contributing nothing allows me to conserve resources and observe the behavior of other agents, without immediately committing to a cooperative action.",150
RB-01-A19-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,19,developing,SFI,belief_strategy,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[19].belief_state.institutional_strategy,Most peers are high-contributors in SI.,39
RB-01-A19-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,19,developing,SFI,belief_observations,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[19].belief_state.observations,"High contributors in SI, low contributors in SFI.",49
RB-01-A20-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,20,developing,SFI,institution,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[20].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-01-A20-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,20,developing,SFI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[1].agents[20].contribution_reasoning,Choosing a contribution of 0 allows me to conserve resources for future rounds and avoids any potential punishment effect.,122
RB-01-A20-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,20,developing,SFI,belief_strategy,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[20].belief_state.institutional_strategy,Most peers are contributing highly in SI.,41
RB-01-A20-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,20,developing,SFI,belief_observations,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[20].belief_state.observations,"High contributors in SI, low contributors in SFI.",49
RB-01-A21-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,21,developed,SI,institution,institution_choice=SI,2000000.0,5.0,0,0,rounds[1].agents[21].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A21-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,21,developed,SI,contribution,contribution=2000000.0,2000000.0,5.0,0,0,rounds[1].agents[21].contribution_reasoning,"Initial contribution is a strategic starting point to maximize cumulative payoff, considering the MCPR and the fact that this is the first round.",145
RB-01-A21-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,21,developed,SI,punishment,assigned_punish_total=90.0,2000000.0,5.0,0,0,rounds[1].agents[21].punishment_reasoning,"Punished free-riders with low contributions or mismatched stated intent, rewarded generous contributors to emissions reduction and institutional credibility.",157
RB-01-A21-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,21,developed,SI,deanonymized_punishment,assigned_punish_total=90.0,2000000.0,5.0,0,0,rounds[1].agents[21].deanonymized_punishment_reasoning,"Punished free-riders with low contributions or mismatched stated intent, rewarded generous contributors to emissions reduction and institutional credibility.",157
RB-01-A21-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,21,developed,SI,belief_strategy,institution_choice=SI,2000000.0,5.0,0,0,rounds[1].agents[21].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-01-A21-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,21,developed,SI,belief_observations,institution_choice=SI,2000000.0,5.0,0,0,rounds[1].agents[21].belief_state.observations,"High-contributors are mostly following SI, while low-contributors are SFI.",74
RB-01-A22-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,22,developed,SI,institution,institution_choice=SI,1210000.0,5.0,0,0,rounds[1].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A22-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,22,developed,SI,contribution,contribution=1210000.0,1210000.0,5.0,0,0,rounds[1].agents[22].contribution_reasoning,"To maximize my cumulative payoff, I contribute the maximum amount to take advantage of the high MCPR.",101
RB-01-A22-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,22,developed,SI,punishment,assigned_punish_total=50.0,1210000.0,5.0,0,0,rounds[1].agents[22].punishment_reasoning,Punishing free-riders and rewarding cooperative agents to promote group stability and long-term climate goals.,110
RB-01-A22-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,22,developed,SI,deanonymized_punishment,assigned_punish_total=50.0,1210000.0,5.0,0,0,rounds[1].agents[22].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative agents to promote group stability and long-term climate goals.,110
RB-01-A22-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,22,developed,SI,belief_strategy,institution_choice=SI,1210000.0,5.0,0,0,rounds[1].agents[22].belief_state.institutional_strategy,Most peers contribute significantly in SI institutions.,55
RB-01-A22-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,22,developed,SI,belief_observations,institution_choice=SI,1210000.0,5.0,0,0,rounds[1].agents[22].belief_state.observations,"High-contributors are mostly in SI, while low-contributors are in SFI.",70
RB-01-A23-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,23,developed,SI,institution,institution_choice=SI,4000000.0,5.0,0,0,rounds[1].agents[23].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A23-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,23,developed,SI,contribution,contribution=4000000.0,4000000.0,5.0,0,0,rounds[1].agents[23].contribution_reasoning,"To maximize my cumulative payoff, I contribute nearly the entire budget to take advantage of the high MCPR.",107
RB-01-A23-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,23,developed,SI,punishment,assigned_punish_total=4600.0,4000000.0,5.0,0,0,rounds[1].agents[23].punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain institutional credibility and encourage cooperation.,119
RB-01-A23-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,23,developed,SI,deanonymized_punishment,assigned_punish_total=4600.0,4000000.0,5.0,0,0,rounds[1].agents[23].deanonymized_punishment_reasoning,Punishing free-riders and rewarding cooperative agents to maintain institutional credibility and encourage cooperation.,119
RB-01-A23-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,23,developed,SI,belief_strategy,institution_choice=SI,4000000.0,5.0,0,0,rounds[1].agents[23].belief_state.institutional_strategy,Most peers are using the SI strategy.,37
RB-01-A23-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,23,developed,SI,belief_observations,institution_choice=SI,4000000.0,5.0,0,0,rounds[1].agents[23].belief_state.observations,High contributors are mostly from the SI institution.,53
RB-01-A24-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,24,developing,SFI,institution,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[24].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-01-A24-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,24,developing,SFI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[1].agents[24].contribution_reasoning,"Choosing a contribution of 0 million USD, as I have no prior experience with this institution and need to explore options without committing significant funds.",159
RB-01-A24-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,24,developing,SFI,belief_strategy,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[24].belief_state.institutional_strategy,"Most peers follow SI, except Agent 24 and low-contributors.",59
RB-01-A24-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,24,developing,SFI,belief_observations,institution_choice=SFI,0.0,5.0,0,0,rounds[1].agents[24].belief_state.observations,"High contributors in SI, while Agent 24 is SFI with moderate contribution.",74
RB-01-A25-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,25,developed,SI,institution,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A25-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,25,developed,SI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[1].agents[25].contribution_reasoning,"The marginal return to me per unit contributed (MCPR) is very low at 0.1333, and I have no prior experience with this institution or group, so I will start by contributing nothing.",180
RB-01-A25-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,25,developed,SI,punishment,assigned_punish_total=190.0,0.0,5.0,0,0,rounds[1].agents[25].punishment_reasoning,Punished free-riders who undercontribute or mismatch their stated intent with actions. Rewarded contributors who demonstrate a strong commitment to reducing emissions and earning rewards.,187
RB-01-A25-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,25,developed,SI,deanonymized_punishment,assigned_punish_total=190.0,0.0,5.0,0,0,rounds[1].agents[25].deanonymized_punishment_reasoning,Punished free-riders who undercontribute or mismatch their stated intent with actions. Rewarded contributors who demonstrate a strong commitment to reducing emissions and earning rewards.,187
RB-01-A25-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,1,25,developed,SI,belief_strategy,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[25].belief_state.institutional_strategy,Most peers are cooperative in SI institutions.,46
